exp,date,ab_1,ab_2,d_1,d_2,xMIC_1,xMIC_2,cfu,time_h,effect,effect_sd,author,organism,strain,col_1,col_2,col_3,MIC_1,MIC_2,char,notes,group,rep,condition,broth,prot
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,0.76,0,0,0.13,vv,p_aeruginosa,ATCC27850,380,492,380,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,1.4,1,0.17,NA,vv,p_aeruginosa,ATCC27851,7,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,1.4,1,0.17,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,0.04,1,-1.37,NA,vv,p_aeruginosa,ATCC27853,20,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.002,1,-2.68,NA,vv,p_aeruginosa,ATCC27853,1,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.0001,1,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.0001,1,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,2.4,2,0.4,NA,vv,p_aeruginosa,ATCC27853,12,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,1,2,0.02,NA,vv,p_aeruginosa,ATCC27853,5,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,0.0038,2,-2.4,NA,vv,p_aeruginosa,ATCC27853,19,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.0001,2,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.0012,2,-2.9,NA,vv,p_aeruginosa,ATCC27853,6,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.0001,2,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,6.8,3,0.86,NA,vv,p_aeruginosa,ATCC27853,34,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,5.2,3,0.74,NA,vv,p_aeruginosa,ATCC27853,26,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,0.0014,3,-2.83,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.0001,3,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.0001,3,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.0001,3,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,56,5,1.77,NA,vv,p_aeruginosa,ATCC27853,28,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,36,5,1.58,NA,vv,p_aeruginosa,ATCC27853,18,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,0.028,5,-1.53,NA,vv,p_aeruginosa,ATCC27853,14,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.0026,5,-2.56,NA,vv,p_aeruginosa,ATCC27853,13,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.0001,5,-3.98,NA,vv,p_aeruginosa,ATCC27854,0.5,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.0001,5,-3.98,NA,vv,p_aeruginosa,ATCC27855,0.5,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,740,24,2.89,NA,vv,p_aeruginosa,ATCC27856,37,,,16,1,0,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,120,24,2.1,NA,vv,p_aeruginosa,ATCC27857,6,,,16,1,0,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,4.6,24,0.69,NA,vv,p_aeruginosa,ATCC27858,23,,,16,1,0,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.46,24,-0.31,NA,vv,p_aeruginosa,ATCC27859,23,,,16,1,0,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.14,24,-0.83,NA,vv,p_aeruginosa,ATCC27860,7,,,16,1,0,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.012,24,-1.9,NA,vv,p_aeruginosa,ATCC27861,6,,,16,1,0,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,48,5,1.7,NA,vv,p_aeruginosa,ATCC27853,24,,,16,1,1,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,20,5,1.32,NA,vv,p_aeruginosa,ATCC27853,10,,,16,1,1,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,0.034,5,-1.45,NA,vv,p_aeruginosa,ATCC27853,17,,,16,1,1,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,0.018,5,-1.72,NA,vv,p_aeruginosa,ATCC27853,9,,,16,1,1,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.0001,5,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,1,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.0001,5,-3.98,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,1,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,1000,24,3.02,NA,vv,p_aeruginosa,ATCC27853,5,,,16,1,1,,1,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,1200,24,3.1,NA,vv,p_aeruginosa,ATCC27853,6,,,16,1,1,,2,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,10,24,1.02,NA,vv,p_aeruginosa,ATCC27853,5,,,16,1,1,,3,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,1.4,24,0.17,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,1,,4,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,0.12,24,-0.9,NA,vv,p_aeruginosa,ATCC27854,6,,,16,1,1,,5,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,0.16,24,-0.77,NA,vv,p_aeruginosa,ATCC27855,8,,,16,1,1,,6,bio0,conical_plastic_infors,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.8,0,0,0.08,vv,p_aeruginosa,ATCC27850,18,15,18,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.25,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.5,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,0,0,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27851,NA,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,0,0.3,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,1,0,1,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,4.8,1,0.3,1,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,48,0,3,0,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180802,rif,pmb,0,10,0,10,NA,0.75,NA,NA,vv,p_aeruginosa,ATCC27853,NA,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.6,1,0.01,NA,vv,p_aeruginosa,ATCC27851,8,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,0.8,1,-0.29,NA,vv,p_aeruginosa,ATCC27853,4,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.36,1,-0.64,NA,vv,p_aeruginosa,ATCC27853,18,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,0.004,1,-2.59,NA,vv,p_aeruginosa,ATCC27853,2,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.002,1,-2.89,NA,vv,p_aeruginosa,ATCC27853,1,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,1,-4.49,NA,vv,p_aeruginosa,ATCC27853,0.25,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.4,2,-0.05,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,1.4,2,-0.05,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.0028,2,-2.75,NA,vv,p_aeruginosa,ATCC27853,14,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,5E-05,2,-4.49,NA,vv,p_aeruginosa,ATCC27853,0.25,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.004,2,-2.59,NA,vv,p_aeruginosa,ATCC27853,2,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,2,-4.49,NA,vv,p_aeruginosa,ATCC27853,0.25,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,5,3,0.51,NA,vv,p_aeruginosa,ATCC27853,5,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,4,3,0.41,NA,vv,p_aeruginosa,ATCC27853,4,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.001,3,-3.19,NA,vv,p_aeruginosa,ATCC27853,1,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,5E-05,3,-4.49,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.004,3,-2.59,NA,vv,p_aeruginosa,ATCC27853,4,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,3,-4.49,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,110,5,1.8490661828,NA,vv,p_aeruginosa,ATCC27853,11,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,15,5,0.9837647567,NA,vv,p_aeruginosa,ATCC27853,15,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.0023,5,-2.8305986663,NA,vv,p_aeruginosa,ATCC27853,23,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,5E-05,5,-4.493356498,NA,vv,p_aeruginosa,ATCC27853,0.5,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.001,5,-3.1923265023,NA,vv,p_aeruginosa,ATCC27854,1,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,5,-4.493356498,NA,vv,p_aeruginosa,ATCC27855,0.5,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,4200,24,3.43,NA,vv,p_aeruginosa,ATCC27856,42,,,16,1,0,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,6600,24,3.63,NA,vv,p_aeruginosa,ATCC27857,66,,,16,1,0,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,5E-05,24,-4.49,NA,vv,p_aeruginosa,ATCC27858,0.5,,,16,1,0,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,5E-05,24,-4.49,NA,vv,p_aeruginosa,ATCC27859,0.5,,,16,1,0,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.01,24,-2.19,NA,vv,p_aeruginosa,ATCC27860,1,,,16,1,0,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,24,-4.49,NA,vv,p_aeruginosa,ATCC27861,0.5,,,16,1,0,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27853,12,19,14,16,1,1,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27853,15,,,16,1,1,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27853,15,,,16,1,1,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27853,15,,,16,1,1,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27854,15,,,16,1,1,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,11.1494747955,0,0,NA,vv,p_aeruginosa,ATCC27855,15,,,16,1,1,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.2,1,-0.0882840117,NA,vv,p_aeruginosa,ATCC27856,6,,,16,1,1,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,1.4,1,-0.0213372221,NA,vv,p_aeruginosa,ATCC27857,7,,,16,1,1,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.24,1,-0.7872540161,NA,vv,p_aeruginosa,ATCC27858,12,,,16,1,1,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,0.0014,1,-3.0213372221,NA,vv,p_aeruginosa,ATCC27859,7,,,16,1,1,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.002,1,-2.8664352621,NA,vv,p_aeruginosa,ATCC27860,10,,,16,1,1,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,1,-4.4684952534,NA,vv,p_aeruginosa,ATCC27861,0.25,,,16,1,1,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,1.4,2,-0.0213372221,NA,vv,p_aeruginosa,ATCC27853,7,,,16,1,1,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,0.8,2,-0.2643752708,NA,vv,p_aeruginosa,ATCC27853,4,,,16,1,1,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,1,0,1,0.01,2,-2.1674652578,NA,vv,p_aeruginosa,ATCC27853,5,,,16,1,1,,3,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,1,0.3,1,0.0002,2,-3.8664352621,NA,vv,p_aeruginosa,ATCC27853,1,,,16,1,1,,4,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,48,0,3,0,0.004,2,-2.5654052664,NA,vv,p_aeruginosa,ATCC27854,2,,,16,1,1,,5,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,10,0,10,5E-05,2,-4.4684952534,NA,vv,p_aeruginosa,ATCC27855,0.25,,,16,1,1,,6,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,0,0,0,0,8,3,0.7356247292,NA,vv,p_aeruginosa,ATCC27853,8,,,16,1,1,,1,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
extra,180914,rif,pmb,4.8,0,0.3,0,6,3,0.6106859926,NA,vv,p_aeruginosa,ATCC27853,6,,,16,1,1,,2,bio1,u-shape_glass_waterbath,MHBII_pH7.4,
